Department,Course,Slot,Room,Students
798,159,11156,,486
798,159,3768,,486
798,159,11370,,486
798,159,24098,,486
798,159,7307,,486
798,159,21071,,486
799,131,22786,,300
799,131,26869,,300
799,131,32070,,300
799,131,26042,,300
799,131,26412,,300
799,131,20167,,300
799,131,31803,,300
799,131,2531,,300
799,132,11354,45,61
799,132,31619,45,61
799,132,24304,45,61
799,132,20056,45,61
799,117,14941,58,130
799,117,16591,58,130
799,117,3486,58,130
799,117,20718,58,130
799,117,15053,58,130
799,117,10161,58,130
799,104,15363,13,56
799,104,8390,13,56
799,107,5980,45,74
799,107,24274,45,74
799,15,25949,45,78
799,15,17870,45,78
799,111,30325,,700
800,275,10011,45,90
800,275,7937,45,90
800,275,24208,45,90
800,276,1920,45,70
800,276,26529,45,70
800,277,27329,45,90
800,277,20488,45,90
800,277,26048,45,90
800,263,25889,45,66
800,263,28028,45,66
801,1,31161,,500
801,3,30888,45,100
801,52,22827,45,94
801,52,28694,45,94
801,4,5503,45,80
801,4,3913,45,80
801,72,21558,13,58
801,72,5957,13,58
801,302,18156,,436
801,302,8360,,436
801,302,20246,,436
801,302,3009,,436
801,302,1260,,436
801,302,15684,,436
801,302,31147,,436
801,302,20989,,436
801,302,25979,,436
801,302,22475,,436
802,16,25312,13,60
802,16,10322,13,60
802,101,5318,58,200
802,101,3797,58,200
802,101,27492,58,200
802,101,16529,58,200
802,101,9337,58,200
802,22,11675,25,35
802,296,4882,45,110
802,296,25951,45,110
802,296,7673,45,110
803,166,16619,11,30
803,167,23643,11,30
803,154,13012,,300
803,173,7779,8,25
803,174,16400,25,35
803,302,813,,436
803,302,8228,,436
803,302,13183,,436
803,302,22168,,436
803,302,18969,,436
803,302,25807,,436
803,302,10625,,436
803,302,9382,,436
803,302,21744,,436
803,302,24420,,436
804,261,6948,45,75
804,261,8418,45,75
804,261,5697,45,75
804,261,30454,45,75
804,261,733,45,75
804,262,756,39,15
804,216,11604,1,36
804,216,29340,1,36
804,264,26763,11,30
804,264,1936,11,30
804,159,9224,,486
804,159,2185,,486
804,159,22724,,486
804,159,15995,,486
804,159,29503,,486
804,159,13434,,486
804,159,4097,,486
804,159,5339,,486
804,159,29122,,486
804,159,6211,,486
804,159,5067,,486
804,159,23476,,486
804,159,31629,,486
804,159,711,,486
805,292,27321,58,200
805,292,23195,,200
805,292,16244,58,200
805,292,12272,58,200
805,292,13589,58,200
805,296,13501,45,110
805,296,18103,45,110
805,296,13068,45,110
805,201,1736,58,175
805,201,25239,58,175
805,201,20819,58,175
805,201,28853,58,175
805,201,24961,58,175
805,300,6942,11,30
805,301,26276,8,27
805,303,23580,8,28
806,261,18335,45,75
806,261,29874,45,75
806,261,3598,45,75
806,261,13683,45,75
806,261,1264,45,75
806,262,9391,39,15
806,216,3415,1,36
806,216,26274,1,36
806,264,9683,11,30
806,264,18875,11,30
806,159,30804,,486
806,159,4231,,486
806,159,26996,,486
806,159,563,,486
806,159,23717,,486
806,159,368,,486
806,159,22443,,486
806,159,12214,,486
806,159,21764,,486
806,159,26968,,486
806,159,21516,,486
806,159,28289,,486
806,159,21159,,486
806,159,28088,,486
807,261,28826,45,75
807,261,31926,45,75
807,261,1020,45,75
807,261,2784,45,75
807,261,17800,45,75
807,262,15862,39,15
807,216,21511,1,36
807,216,11559,1,36
807,264,21241,11,30
807,264,10519,11,30
807,159,15538,,486
807,159,15268,,486
807,159,5574,,486
807,159,14099,,486
807,159,2453,,486
807,159,9774,,486
807,159,27511,,486
807,159,18332,,486
807,159,8384,,486
807,159,23702,,486
807,159,32229,,486
807,159,15667,,486
807,159,15242,,486
807,159,30209,,486
808,261,29888,45,75
808,261,11497,45,75
808,261,32030,45,75
808,261,4196,45,75
808,261,1690,45,75
808,262,5813,39,15
808,216,15557,1,36
808,216,9651,1,36
808,264,9001,11,30
808,264,9352,11,30
808,159,30909,,486
808,159,17485,,486
808,159,1866,,486
808,159,3499,,486
808,159,12894,,486
808,159,22549,,486
808,159,28378,,486
808,159,17674,,486
808,159,28650,,486
808,159,11040,,486
808,159,17790,,486
808,159,25866,,486
808,159,22531,,486
808,159,8315,,486
809,305,28858,,287
809,305,8148,,287
809,305,17974,,287
809,305,31578,,287
809,305,13134,,287
809,305,23621,,287
809,305,9214,,287
809,130,21128,58,140
809,130,2927,58,140
809,130,16331,58,140
809,130,23629,58,140
809,115,30867,58,210
809,115,32223,58,210
809,115,19093,58,210
809,115,19265,58,210
809,115,19613,58,210
809,115,1850,58,210
809,133,16126,58,234
809,133,1920,58,234
809,133,19876,58,234
809,133,2621,58,234
809,133,4252,58,234
809,133,12454,58,234
809,134,751,58,180
809,134,8449,58,180
809,134,30050,58,180
809,134,17572,58,180
809,134,6286,58,180
809,134,12026,58,180
809,140,24441,45,98
809,140,15788,45,98
809,140,4526,45,98
809,140,718,45,98
809,111,1693,,700
810,261,6932,45,75
810,261,24847,45,75
810,261,22171,45,75
810,261,1770,45,75
810,261,4531,45,75
810,262,31627,39,15
810,216,29247,1,36
810,216,30860,1,36
810,264,2196,11,30
810,264,31440,11,30
810,159,19931,,486
810,159,30614,,486
810,159,18817,,486
810,159,3250,,486
810,159,32,,486
810,159,5217,,486
810,159,30374,,486
810,159,4463,,486
810,159,2285,,486
810,159,11817,,486
810,159,6864,,486
810,159,20426,,486
810,159,7812,,486
810,159,18900,,486
811,261,31137,45,75
811,261,17260,45,75
811,261,4641,45,75
811,261,16699,45,75
811,261,13869,45,75
811,262,18356,39,15
811,216,25113,1,36
811,216,23537,1,36
811,264,27771,11,30
811,264,2845,11,30
811,159,28664,,486
811,159,20365,,486
811,159,5223,,486
811,159,20954,,486
811,159,21305,,486
811,159,29403,,486
811,159,27002,,486
811,159,11601,,486
811,159,18531,,486
811,159,16915,,486
811,159,23673,,486
811,159,28819,,486
811,159,9956,,486
811,159,14135,,486
812,261,9282,45,75
812,261,22962,45,75
812,261,23057,45,75
812,261,6813,45,75
812,261,16543,45,75
812,262,8300,39,15
812,216,30813,1,36
812,216,26100,1,36
812,264,25678,11,30
812,264,21549,11,30
812,159,22660,,486
812,159,19871,,486
812,159,24462,,486
812,159,21499,,486
812,159,5960,,486
812,159,12511,,486
812,159,10748,,486
812,159,21448,,486
812,159,25510,,486
812,159,17505,,486
812,159,15727,,486
812,159,17899,,486
812,159,15101,,486
812,159,18853,,486
813,261,29875,45,75
813,261,14043,45,75
813,261,4109,45,75
813,261,2112,45,75
813,261,15096,45,75
813,262,14039,39,15
813,216,8717,1,36
813,216,13965,1,36
813,264,19769,11,30
813,264,9814,11,30
813,159,29732,,486
813,159,19312,,486
813,159,19701,,486
813,159,29594,,486
813,159,13300,,486
813,159,1671,,486
813,159,27269,,486
813,159,15908,,486
813,159,13061,,486
813,159,16880,,486
813,159,6667,,486
813,159,3378,,486
813,159,6769,,486
813,159,15681,,486
814,19,28295,12,49
814,20,11241,45,70
814,20,30523,45,70
814,7,31272,58,200
814,204,17140,,84
814,204,32088,45,84
814,205,19635,45,88
814,205,27218,,88
814,15,26124,45,78
814,15,6434,45,78
815,39,17725,45,70
815,39,2254,45,70
815,24,28279,58,125
815,41,10132,45,105
815,41,1689,45,105
815,41,14398,45,105
815,283,18499,1,38
815,27,4418,45,80
815,27,19407,45,80
815,27,10045,45,80
815,27,16984,45,80
815,44,4930,25,35
815,237,11103,1,40
815,237,15295,1,40
816,177,18714,25,35
816,131,18745,,300
816,131,16504,,300
816,131,23004,,300
816,131,32017,,300
816,131,21112,,300
816,131,28125,,300
816,131,13675,,300
816,131,80,,300
816,132,11164,45,61
816,132,13708,45,61
816,132,18510,45,61
816,132,8288,45,61
816,117,30038,58,130
816,117,18602,58,130
816,117,14455,58,130
816,117,19753,58,130
816,117,27777,58,130
816,117,11209,58,130
816,182,28480,25,35
816,124,22780,45,116
816,124,26365,45,116
816,124,18409,45,116
816,124,24084,45,116
816,111,24426,,700
816,287,23177,58,240
816,287,23375,58,240
816,287,17810,58,240
816,287,12801,58,240
816,287,8795,58,240
816,287,20476,58,240
817,194,16141,45,84
817,194,31388,45,84
817,195,15009,1,40
817,195,18213,1,40
817,195,672,1,40
817,195,15249,1,40
817,195,4207,1,40
817,23,31205,58,240
817,23,14146,58,240
817,23,1658,58,240
817,23,14361,58,240
817,23,8114,58,240
817,23,9390,58,240
817,172,11667,4,24
817,189,14772,45,80
817,189,13174,45,80
817,173,20865,8,25
817,46,7205,58,162
817,46,18735,58,162
817,46,25623,58,162
817,46,2672,58,162
818,240,18684,45,105
818,240,20332,45,105
818,240,20769,45,105
818,39,16708,45,70
818,39,17469,45,70
818,24,3162,58,125
818,41,28649,45,105
818,41,31280,45,105
818,41,27512,,105
818,27,15543,45,80
818,27,13083,45,80
818,27,21999,45,80
818,27,4970,45,80
818,44,12737,25,35
818,237,22488,1,40
818,237,28892,1,40
818,270,8390,58,219
818,270,6313,58,219
818,270,21317,58,219
818,270,9463,58,219
818,270,18466,58,219
818,31,23750,1,40
818,31,32129,1,40
819,64,18975,45,72
819,64,11808,45,72
819,65,31475,45,116
819,65,5252,45,116
819,65,11895,45,116
819,65,27682,45,116
819,210,8599,25,35
819,212,11312,45,105
819,212,859,45,105
819,212,15671,45,105
819,180,7657,,529
819,180,23961,,529
819,180,6735,,529
819,180,5249,,529
819,180,6188,,529
819,180,28874,,529
819,180,6035,,529
819,180,10580,,529
819,180,22763,,529
819,180,15779,,529
819,180,23146,,529
819,180,19303,,529
819,207,7701,45,100
820,17,25159,13,51
820,161,22371,45,70
820,161,26233,45,70
820,163,1460,45,70
820,163,2710,45,70
820,165,16327,58,210
820,165,28313,58,210
820,165,31511,58,210
820,165,21884,58,210
820,165,24254,58,210
820,165,12508,58,210
820,154,5187,,300
820,11,26739,12,49
820,270,26806,58,219
820,270,25067,58,219
820,270,5791,58,219
820,270,12848,58,219
820,270,29386,58,219
821,240,10219,45,105
821,240,21724,45,105
821,240,2803,45,105
821,39,28881,45,70
821,39,16239,45,70
821,24,4247,58,125
821,41,8163,45,105
821,41,23975,45,105
821,41,29608,45,105
821,27,30328,45,80
821,27,5366,45,80
821,27,21357,45,80
821,27,25179,45,80
821,44,26323,25,35
821,237,22543,1,40
821,237,25600,1,40
821,159,14765,,486
821,159,21116,,486
821,159,16924,,486
821,159,5442,,486
821,159,16789,,486
821,159,3056,,486
821,159,10215,,486
821,159,7755,,486
821,159,9796,,486
821,159,7369,,486
821,159,17975,,486
821,159,17274,,486
821,159,31581,,486
821,159,31487,,486
822,96,20842,45,70
822,96,13243,45,70
822,64,12118,45,72
822,64,29923,45,72
822,65,18767,45,116
822,65,13396,,116
822,65,27329,45,116
822,65,26218,45,116
822,212,26874,45,105
822,212,1214,45,105
822,212,31684,45,105
822,214,9448,25,35
822,302,23466,,436
822,302,19421,,436
822,302,17082,,436
822,302,6584,,436
822,302,25320,,436
822,302,2221,,436
822,302,2099,,436
822,302,15197,,436
822,302,28044,,436
822,302,2287,,436
822,207,14140,45,100
823,97,25489,,318
823,97,10868,,318
823,97,30996,,318
823,97,17690,,318
823,97,18463,,318
823,97,14899,,318
823,97,14185,,318
823,65,5895,45,116
823,65,28370,45,116
823,65,22717,45,116
823,65,29994,45,116
823,1,7198,,500
823,3,27037,45,100
823,4,16013,45,80
823,4,2408,45,80
823,68,10295,45,66
823,68,16041,45,66
823,72,22399,13,58
823,72,17127,13,58
824,65,1502,45,116
824,65,9721,45,116
824,65,29655,45,116
824,65,13784,45,116
824,212,9032,45,105
824,212,19044,45,105
824,212,31329,45,105
824,69,11515,11,29
824,214,25242,25,35
824,302,31676,,436
824,302,14141,,436
824,302,20912,,436
824,302,7099,,436
824,302,435,,436
824,302,2034,,436
824,302,4482,,436
824,302,22622,,436
824,302,14025,,436
824,302,16342,,436
824,207,29481,45,100
825,96,3646,45,70
825,96,19091,45,70
825,64,21113,45,72
825,64,26172,45,72
825,212,27930,45,105
825,212,6615,45,105
825,212,23047,45,105
825,101,8912,58,200
825,101,12534,58,200
825,101,13174,58,200
825,101,12174,58,200
825,101,4810,58,200
825,214,14805,25,35
825,74,10099,45,87
825,74,26056,45,87
825,74,9531,45,87
825,207,26715,45,100
826,307,9865,58,150
826,312,11357,8,25
826,313,7506,22,50
826,313,9946,22,50
826,202,26553,13,52
826,202,2696,13,52
826,202,29033,13,52
826,204,18973,45,84
826,204,18176,45,84
826,316,24875,22,50
826,316,23111,22,50
826,206,25252,45,72
826,206,6172,45,72
827,131,2820,,300
827,131,7008,,300
827,131,32241,,300
827,131,28299,,300
827,131,12615,,300
827,131,29770,,300
827,131,28059,,300
827,131,23667,,300
827,132,9146,45,61
827,132,20979,45,61
827,132,14011,45,61
827,132,10766,45,61
827,117,16083,58,130
827,117,13569,58,130
827,117,2298,58,130
827,117,20172,58,130
827,117,3870,58,130
827,117,844,58,130
827,104,21344,13,56
827,104,5459,13,56
827,124,12712,45,116
827,124,13795,45,116
827,124,22262,45,116
827,124,12973,45,116
827,15,2289,45,78
827,15,4206,45,78
827,111,17238,,700
828,192,5485,1,38
828,193,19315,1,40
828,193,7212,1,40
828,193,20849,1,40
828,193,27213,,40
828,193,654,1,40
828,194,26333,45,84
828,194,22777,45,84
828,196,8829,11,27
828,172,23035,4,24
828,173,23294,8,25
828,287,27475,58,240
828,287,17068,58,240
828,287,10830,58,240
828,287,20111,58,240
828,287,9406,58,240
828,287,13844,58,240
829,131,20013,,300
829,131,19939,,300
829,131,18725,,300
829,131,23617,,300
829,131,19015,,300
829,131,22774,,300
829,131,19052,,300
829,131,22912,,300
829,132,5969,45,61
829,132,4889,45,61
829,132,5680,45,61
829,132,5025,45,61
829,117,23022,58,130
829,117,15076,58,130
829,117,16945,58,130
829,117,31385,58,130
829,117,14318,58,130
829,117,18749,58,130
829,104,30554,13,56
829,104,25922,13,56
829,124,8842,45,116
829,124,1128,45,116
829,124,10215,45,116
829,124,31288,45,116
829,15,15517,45,78
829,15,30713,45,78
829,111,22765,,700
830,161,5297,45,70
830,161,31289,45,70
830,163,19742,45,70
830,163,755,45,70
830,99,10671,26,42
830,165,9709,58,210
830,165,18472,58,210
830,165,11614,58,210
830,165,6143,58,210
830,165,31222,58,210
830,165,28234,58,210
830,53,8117,45,90
830,53,25975,45,90
830,154,995,,300
830,270,20748,58,219
830,270,24756,58,219
830,270,26981,58,219
830,270,21166,,219
830,270,31357,58,219
831,160,17881,58,258
831,160,20728,58,258
831,160,18357,58,258
831,160,9692,58,258
831,160,6979,58,258
831,160,4494,58,258
831,131,8986,,300
831,131,7949,,300
831,131,7320,,300
831,131,26420,,300
831,131,14915,,300
831,131,32028,,300
831,131,26850,,300
831,131,28559,,300
831,157,1471,,264
831,157,2504,,264
831,157,20193,,264
831,157,13582,,264
831,157,28202,,264
831,157,28845,,264
831,158,27917,58,123
831,158,4755,58,123
831,158,29760,58,123
831,111,30119,,700
832,133,19179,58,234
832,133,31074,58,234
832,133,27049,58,234
832,133,1808,58,234
832,133,22730,58,234
832,133,24479,58,234
832,134,10130,58,180
832,134,26153,58,180
832,134,14149,58,180
832,134,22663,58,180
832,134,3200,58,180
832,134,11427,58,180
832,137,17229,45,78
832,137,27564,45,78
832,138,28689,25,35
832,139,24771,45,62
832,139,2921,45,62
832,111,9660,,700
832,287,10056,58,240
832,287,6536,58,240
832,287,23778,58,240
832,287,19053,58,240
832,287,8875,58,240
832,287,23556,58,240
833,19,2901,12,49
833,20,23262,45,70
833,20,28389,45,70
833,7,31310,58,200
833,23,16905,58,240
833,23,27109,58,240
833,23,19018,58,240
833,23,28857,58,240
833,23,12932,58,240
833,23,22394,58,240
833,202,28388,13,52
833,202,5670,13,52
833,202,31214,13,52
833,204,7437,45,84
833,204,4777,45,84
833,206,17485,45,72
833,206,5056,45,72
833,15,651,45,78
833,15,31972,45,78
834,208,27572,58,200
834,208,18453,58,200
834,208,5745,58,200
834,208,14997,58,200
834,208,6915,58,200
834,208,7966,58,200
834,133,17827,58,234
834,133,28697,58,234
834,133,27547,58,234
834,133,12477,58,234
834,133,29735,58,234
834,133,11641,58,234
834,134,27218,,180
834,134,10102,58,180
834,134,27607,58,180
834,134,14782,58,180
834,134,24878,58,180
834,134,19331,58,180
834,137,12012,45,78
834,137,13032,45,78
834,138,15365,25,35
834,139,26201,45,62
834,139,4277,45,62
834,111,30648,,700
835,275,21322,45,90
835,275,17809,45,90
835,275,30511,45,90
835,276,28029,45,70
835,276,20714,45,70
835,277,26868,45,90
835,277,26356,45,90
835,277,20518,45,90
835,263,29348,45,66
835,263,32159,45,66
836,308,8783,,270
836,308,25773,,270
836,308,2905,,270
836,308,3599,,270
836,308,31043,,270
836,308,31566,,270
836,118,7900,13,56
836,118,31906,13,56
836,266,16812,13,60
836,266,26444,13,60
836,267,10419,45,90
836,267,22984,45,90
836,267,30151,45,90
836,268,8732,45,90
836,268,4989,45,90
836,268,32190,45,90
837,225,23875,45,74
837,225,25112,45,74
837,292,16649,58,200
837,292,5586,58,200
837,292,571,58,200
837,292,13507,58,200
837,292,28261,58,200
837,230,5203,45,80
837,230,1463,45,80
837,231,24058,1,37
837,232,31130,1,38
838,290,8128,45,64
838,290,21011,45,64
838,290,17911,45,64
838,290,25705,45,64
838,52,23408,45,94
838,52,7651,45,94
838,53,24622,45,90
838,53,7929,45,90
838,54,12597,58,168
838,54,28715,58,168
838,54,26112,58,168
838,54,8290,58,168
838,57,1257,58,150
838,57,10312,58,150
838,57,22938,58,150
838,57,6860,58,150
838,45,2578,,500
838,45,12118,,500
839,160,29613,58,258
839,160,14686,58,258
839,160,31509,58,258
839,160,2126,58,258
839,160,31382,58,258
839,160,26875,58,258
839,131,30282,,300
839,131,30783,,300
839,131,26874,,300
839,131,5964,,300
839,131,4835,,300
839,131,30544,,300
839,131,23982,,300
839,131,3961,,300
839,124,22662,45,116
839,124,13323,45,116
839,124,27476,45,116
839,124,6137,45,116
839,157,30745,,264
839,157,9371,,264
839,157,16286,,264
839,157,3904,,264
839,157,24809,,264
839,157,16036,,264
839,158,19155,,123
839,158,23745,58,123
839,158,15229,58,123
839,111,19566,,700
840,320,24168,58,250
840,322,30694,45,70
840,322,2557,45,70
840,323,25568,45,116
840,323,15031,45,116
840,323,25383,45,116
840,323,24061,45,116
840,292,14119,58,200
840,292,443,58,200
840,292,24378,58,200
840,292,9559,58,200
840,292,21268,58,200
840,324,14498,45,70
840,324,5934,45,70
840,325,22375,45,70
840,325,17472,45,70
841,320,18407,58,250
841,322,31998,45,70
841,322,604,45,70
841,324,5794,45,70
841,324,51,45,70
841,325,8154,45,70
841,325,10426,45,70
841,327,3345,1,38
841,295,26201,26,42
842,305,28391,,287
842,305,19095,,287
842,305,30820,,287
842,305,9898,,287
842,305,23022,,287
842,305,24,,287
842,305,15600,,287
842,177,29441,25,35
842,182,14160,25,35
842,302,11458,,436
842,302,2881,,436
842,302,16669,,436
842,302,18088,,436
842,302,5082,,436
842,302,3578,,436
842,302,26892,,436
842,302,22175,,436
842,302,6744,,436
842,302,27746,,436
842,111,7528,,700
842,159,13228,,486
842,159,28955,,486
842,159,1218,,486
842,159,12829,,486
842,159,4926,,486
842,159,12227,,486
842,159,10253,,486
842,159,26972,,486
842,159,21311,,486
842,159,18048,,486
842,159,11951,,486
842,159,16120,,486
842,159,657,,486
842,159,25835,,486
842,287,2038,58,240
842,287,22139,58,240
842,287,16115,58,240
842,287,22728,58,240
842,287,23823,58,240
842,287,23251,58,240
843,130,23443,58,140
843,130,12996,58,140
843,130,6957,58,140
843,130,13913,58,140
843,115,9684,58,210
843,115,25162,58,210
843,115,26994,58,210
843,115,18581,58,210
843,115,15687,58,210
843,115,21455,58,210
843,133,28080,58,234
843,133,23270,58,234
843,133,13903,58,234
843,133,599,58,234
843,133,19024,58,234
843,133,20626,58,234
843,134,24062,58,180
843,134,5868,58,180
843,134,9598,58,180
843,134,10829,58,180
843,134,14717,58,180
843,134,12174,58,180
843,135,9008,45,70
843,135,12911,45,70
843,140,3610,45,98
843,140,1339,45,98
843,140,26646,45,98
843,140,22443,45,98
843,111,31396,,700
844,305,31859,,287
844,305,15611,,287
844,305,25,,287
844,305,17427,,287
844,305,8595,,287
844,305,9691,,287
844,305,18830,,287
844,97,21365,,318
844,97,27557,,318
844,97,28441,,318
844,97,27621,,318
844,97,5594,,318
844,97,2273,,318
844,97,7320,,318
844,7,25259,58,200
844,23,9032,58,240
844,23,10283,58,240
844,23,4017,58,240
844,23,5024,58,240
844,23,22077,58,240
844,23,23067,58,240
844,10,7500,58,180
844,10,28508,58,180
844,10,15402,58,180
844,10,24933,58,180
844,10,8758,58,180
844,10,14121,58,180
844,203,5559,3,44
844,14,12459,58,180
844,14,23078,58,180
844,14,19788,58,180
844,14,3858,58,180
844,14,30687,58,180
844,14,2533,58,180
845,131,20609,,300
845,131,2442,,300
845,131,23689,,300
845,131,4385,,300
845,131,13412,,300
845,131,4029,,300
845,131,28896,,300
845,131,18429,,300
845,132,4425,45,61
845,132,297,45,61
845,132,32039,45,61
845,132,15891,45,61
845,117,26071,58,130
845,117,31096,58,130
845,117,30572,58,130
845,117,2539,58,130
845,117,1578,58,130
845,117,2391,58,130
845,104,31419,13,56
845,104,16814,13,56
845,124,6330,45,116
845,124,29161,45,116
845,124,26915,45,116
845,124,19430,45,116
845,15,30299,45,78
845,15,6128,45,78
845,111,17852,,700
846,256,12429,58,148
846,256,5814,58,148
846,256,1479,58,148
846,256,11126,58,148
846,257,20745,45,111
846,257,18687,45,111
846,257,5962,45,111
846,260,3806,1,37
846,269,29677,1,36
846,159,13911,,486
846,159,26520,,486
846,159,11337,,486
846,159,3004,,486
846,159,4273,,486
846,159,2381,,486
846,159,20407,,486
846,159,23322,,486
846,159,22377,,486
846,159,6218,,486
846,159,27047,,486
846,159,7048,,486
846,159,8395,,486
846,159,30949,,486
847,17,16038,13,51
847,161,20330,45,70
847,161,609,45,70
847,163,14681,45,70
847,163,29711,45,70
847,165,15432,58,210
847,165,13977,58,210
847,165,16998,58,210
847,165,31551,58,210
847,165,32105,58,210
847,165,3434,58,210
847,154,26402,,300
847,11,25057,12,49
847,270,25114,58,219
847,270,28607,58,219
847,270,2159,58,219
847,270,9482,58,219
847,270,7559,58,219
848,320,7499,58,250
848,308,25588,,270
848,308,11862,,270
848,308,13428,,270
848,308,15421,,270
848,308,12122,,270
848,308,24958,,270
848,327,29898,1,38
848,296,21159,45,110
848,296,27954,45,110
848,296,27046,45,110
848,330,14451,45,88
848,330,22795,45,88
848,331,31020,58,150
848,331,9210,58,150
848,331,747,58,150
848,331,3703,58,150
848,331,26499,58,150
848,331,4266,58,150
849,48,16878,58,246
849,48,22938,58,246
849,48,14873,58,246
849,48,10057,58,246
849,48,28139,58,246
849,48,24477,58,246
849,161,9464,45,70
849,161,348,45,70
849,163,28184,45,70
849,163,17697,45,70
849,165,18742,58,210
849,165,2937,58,210
849,165,26038,58,210
849,165,10981,58,210
849,165,30543,58,210
849,165,856,58,210
849,53,584,45,90
849,53,5035,,90
849,154,19975,,300
849,270,14,58,219
849,270,25666,58,219
849,270,21362,58,219
849,270,7096,58,219
849,270,29945,58,219
850,33,20628,35,23
850,81,15272,45,72
850,81,25197,,72
850,81,25084,45,72
850,34,15059,45,114
850,34,15706,45,114
850,34,14779,45,114
850,83,28477,58,135
850,83,17021,58,135
850,83,21043,58,135
850,180,5266,,529
850,180,25618,,529
850,180,10029,,529
850,180,29368,,529
850,180,30721,,529
850,180,30707,,529
850,180,3273,,529
850,180,5794,,529
850,180,3750,,529
850,180,19609,,529
850,180,4344,,529
850,180,17358,,529
850,24,4016,58,125
850,155,27222,,600
850,155,28680,,600
850,155,28149,,600
850,155,12916,,600
850,155,32198,,600
850,155,8869,,600
850,155,25834,,600
850,155,3694,,600
850,155,15424,,600
850,155,7478,,600
850,155,32078,,600
850,155,6399,,600
850,155,4179,,600
850,155,31596,,600
850,155,18963,,600
850,155,11432,,600
850,155,19398,,600
850,236,27306,12,46
850,236,12733,12,46
850,30,7405,1,40
850,30,11113,1,40
850,239,4351,3,45
851,133,345,58,234
851,133,10591,58,234
851,133,29735,58,234
851,133,17794,58,234
851,133,20360,58,234
851,133,3611,58,234
851,134,14451,58,180
851,134,12008,58,180
851,134,12729,58,180
851,134,26616,58,180
851,134,7524,58,180
851,134,8499,58,180
851,137,29128,45,78
851,137,17455,45,78
851,201,21080,58,175
851,201,21710,58,175
851,201,25046,58,175
851,201,21317,58,175
851,201,23041,58,175
851,138,2615,25,35
851,139,19497,45,62
851,139,28500,45,62
851,111,25446,,700
852,320,27250,58,250
852,322,31553,45,70
852,322,14776,45,70
852,327,9826,1,38
852,23,909,58,240
852,23,22949,58,240
852,23,14025,58,240
852,23,3385,58,240
852,23,22539,58,240
852,23,7766,58,240
852,296,20618,45,110
852,296,17551,45,110
852,296,2074,45,110
852,330,22801,45,88
852,330,7207,45,88
852,331,17846,58,150
852,331,25525,58,150
852,331,4978,58,150
852,331,16894,58,150
852,331,6326,58,150
852,331,4295,58,150
853,256,19531,58,148
853,256,5337,,148
853,256,15582,58,148
853,256,10827,58,148
853,257,6755,45,111
853,257,12829,45,111
853,257,25286,45,111
853,260,28214,1,37
853,269,27802,1,36
853,159,24023,,486
853,159,20340,,486
853,159,28319,,486
853,159,3674,,486
853,159,30598,,486
853,159,2506,,486
853,159,29141,,486
853,159,7424,,486
853,159,14858,,486
853,159,22460,,486
853,159,31371,,486
853,159,15364,,486
853,159,21657,,486
853,159,6393,,486
854,17,7438,13,51
854,161,27579,45,70
854,161,17348,45,70
854,163,11551,45,70
854,163,22429,45,70
854,165,83,58,210
854,165,7911,58,210
854,165,7274,58,210
854,165,1827,58,210
854,165,29981,58,210
854,165,12831,58,210
854,154,5088,,300
854,11,15416,,49
854,270,18936,58,219
854,270,5172,58,219
854,270,3063,58,219
854,270,14771,58,219
854,270,17483,58,219
855,17,23196,13,51
855,162,24529,12,49
855,19,12295,12,49
855,20,2162,45,70
855,20,18278,45,70
855,7,12539,58,200
855,15,27831,45,78
855,15,12173,45,78
856,291,2862,45,75
856,291,17949,45,75
856,7,5232,58,200
856,10,19672,58,180
856,10,3286,58,180
856,10,14882,58,180
856,10,9081,,180
856,10,12270,58,180
856,10,17249,58,180
856,12,22745,,360
856,12,15125,,360
856,12,7959,,360
856,12,21787,,360
856,12,24241,,360
856,12,17785,,360
856,12,29521,,360
856,12,15801,,360
856,12,21762,,360
856,14,19305,58,180
856,14,3064,58,180
856,14,9791,58,180
856,14,30980,58,180
856,14,22072,58,180
856,14,18510,58,180
856,159,5785,,486
856,159,18612,,486
856,159,9881,,486
856,159,28241,,486
856,159,19163,,486
856,159,3207,,486
856,159,25930,,486
856,159,16739,,486
856,159,24570,,486
856,159,14810,,486
856,159,26382,,486
856,159,51,,486
856,159,2664,,486
856,159,25646,,486
857,39,29247,45,70
857,39,4340,45,70
857,24,28876,58,125
857,27,3977,45,80
857,27,24185,45,80
857,27,27211,,80
857,27,20832,45,80
858,320,1895,58,250
858,327,8986,1,38
858,23,26547,58,240
858,23,3151,58,240
858,23,31668,58,240
858,23,25277,58,240
858,23,7914,58,240
858,23,22529,58,240
858,296,10926,45,110
858,296,14743,45,110
858,296,2818,45,110
858,330,12956,45,88
858,330,10524,45,88
858,331,29284,58,150
858,331,20819,58,150
858,331,12930,58,150
858,331,11486,58,150
858,331,4429,58,150
858,331,20234,58,150
858,302,27755,,436
858,302,3473,,436
858,302,22210,,436
858,302,29163,,436
858,302,11048,,436
858,302,31651,,436
858,302,4810,,436
858,302,4550,,436
858,302,27352,,436
858,302,19048,,436
859,240,2062,45,105
859,240,24184,45,105
859,240,25821,45,105
859,39,13127,45,70
859,39,2352,45,70
859,24,24844,58,125
859,41,16283,45,105
859,41,17300,45,105
859,41,20240,45,105
859,27,30738,45,80
859,27,25966,45,80
